;50005305;50007476;50005964;50008374;
f5dfa3e7-05df-11e4-a059-002590a3186d;18.11;18.11;18.11;18.11;
f5dfa3eb-05df-11e4-a059-002590a3186d;42.44;42.44;42.44;42.44;
ea005501-0757-11e4-a059-002590a3186d;2;2;2;1.7;
663d179c-0760-11e4-a059-002590a3186d;6.44;6.44;6.44;5.47;
45e6b287-7133-11e3-a05b-002590a3186d;4.92;4.92;4.92;4.18;
45e6b28a-7133-11e3-a05b-002590a3186d;9.68;9.68;9.68;8.23;
f7f136d2-59d2-11e0-a05f-0002b3d8ef82;17.33;17.33;17.33;14.73;
59ee4fc1-59d4-11e0-a05f-0002b3d8ef82;17.92;17.92;17.92;15.23;
59ee4fc3-59d4-11e0-a05f-0002b3d8ef82;17.92;17.92;17.92;15.23;
59ee4fcb-59d4-11e0-a05f-0002b3d8ef82;21.05;21.05;21.05;17.89;
41aec52d-59d5-11e0-a05f-0002b3d8ef82;38.63;38.63;38.63;32.84;
89071493-5b5f-11e0-a05f-0002b3d8ef82;1.71;1.71;1.71;2.07;
d828d4c6-6596-11e0-a05f-0002b3d8ef82;10.29;7.58;7.58;9.21;
cb26d1a3-bb27-11e3-a0dc-002590a3186d;14.43;14.43;14.43;14.1;
cb26d1ab-bb27-11e3-a0dc-002590a3186d;89.25;89.25;89.25;75.86;
fdebb7e1-bb3b-11e3-a0dc-002590a3186d;13.83;14.55;14.55;12.37;
fdebb7e3-bb3b-11e3-a0dc-002590a3186d;6.07;6.39;6.39;5.43;
fdebb7e9-bb3b-11e3-a0dc-002590a3186d;19.01;20;20;17;
fdebb7eb-bb3b-11e3-a0dc-002590a3186d;21.11;21.11;21.11;17.94;
fdebb7ed-bb3b-11e3-a0dc-002590a3186d;23.89;23.89;23.89;20.31;
d5459e79-bbcb-11e3-a0dc-002590a3186d;3.59;2.64;2.64;3.21;
de90f5de-bbe4-11e3-a0dc-002590a3186d;30.87;30.87;30.87;26.24;
de90f5e0-bbe4-11e3-a0dc-002590a3186d;40.8;40.8;40.8;34.68;
de90f5e2-bbe4-11e3-a0dc-002590a3186d;52.21;52.21;52.21;44.38;
de90f5e4-bbe4-11e3-a0dc-002590a3186d;80.32;80.32;80.32;68.27;
c0c5bf2e-bc33-11e3-a0dc-002590a3186d;13.86;13.86;13.86;11.78;
c0c5bf3c-bc33-11e3-a0dc-002590a3186d;6.46;6.46;6.46;5.49;
3f84a49f-bf2b-11e3-a0dc-002590a3186d;12.95;12.95;12.95;12.95;
40d0dd44-bf3f-11e3-a0dc-002590a3186d;16.64;16.64;16.64;14.14;
40d0dd48-bf3f-11e3-a0dc-002590a3186d;15.86;15.86;15.86;13.48;
40d0dd4a-bf3f-11e3-a0dc-002590a3186d;38.82;38.82;38.82;33;
40d0dd4e-bf3f-11e3-a0dc-002590a3186d;11.63;11.63;11.63;9.89;
40d0dd50-bf3f-11e3-a0dc-002590a3186d;67.17;67.17;67.17;57.09;
40d0dd52-bf3f-11e3-a0dc-002590a3186d;64.18;64.18;64.18;54.55;
40d0dd54-bf3f-11e3-a0dc-002590a3186d;33.61;33.61;33.61;28.57;
032e9c2c-bfda-11e3-a0dc-002590a3186d;4.28;4.5;4.5;3.83;
032e9c3a-bfda-11e3-a0dc-002590a3186d;23.55;23.55;23.55;20.02;
032e9c4a-bfda-11e3-a0dc-002590a3186d;19.42;19.42;19.42;16.51;
032e9c50-bfda-11e3-a0dc-002590a3186d;2.11;2.11;2.11;1.79;
29cdccda-bfe0-11e3-a0dc-002590a3186d;4.47;4.47;4.47;3.8;
29cdccde-bfe0-11e3-a0dc-002590a3186d;4.47;4.47;4.47;3.8;
29cdcce2-bfe0-11e3-a0dc-002590a3186d;4.47;4.47;4.47;3.8;
29cdccfc-bfe0-11e3-a0dc-002590a3186d;4.08;4.08;4.08;3.47;
29cdccfe-bfe0-11e3-a0dc-002590a3186d;4.47;4.47;4.47;3.8;
29cdcd0e-bfe0-11e3-a0dc-002590a3186d;22.3;22.3;22.3;18.96;
29cdcd12-bfe0-11e3-a0dc-002590a3186d;35.08;35.08;35.08;37.27;
29cdcd14-bfe0-11e3-a0dc-002590a3186d;5.9;5.9;5.9;6.26;
836d4922-bff0-11e3-a0dc-002590a3186d;9.75;9.75;9.75;10.36;
836d4928-bff0-11e3-a0dc-002590a3186d;3.8;3.8;3.8;4.04;
836d492a-bff0-11e3-a0dc-002590a3186d;11.95;11.95;11.95;12.7;
836d492c-bff0-11e3-a0dc-002590a3186d;5.06;5.06;5.06;5.37;
836d492e-bff0-11e3-a0dc-002590a3186d;11.06;11.06;11.06;11.75;
836d4930-bff0-11e3-a0dc-002590a3186d;8.3;8.3;8.3;8.82;
836d4932-bff0-11e3-a0dc-002590a3186d;10.83;10.83;10.83;11.51;
836d4938-bff0-11e3-a0dc-002590a3186d;14.84;14.84;14.84;15.77;
836d493a-bff0-11e3-a0dc-002590a3186d;15.04;15.04;15.04;15.98;
836d493c-bff0-11e3-a0dc-002590a3186d;19.82;19.82;19.82;21.05;
836d493e-bff0-11e3-a0dc-002590a3186d;19.54;19.54;19.54;20.77;
6e6c1717-c0ad-11e3-a0dc-002590a3186d;30.82;30.82;30.82;30.11;
7805a6f2-9fbe-11e4-a0e0-002590a3186d;1.78;2.42;1.78;2.16;
7805a6f6-9fbe-11e4-a0e0-002590a3186d;1.88;2.33;1.88;2.29;
130e870f-9fc3-11e4-a0e0-002590a3186d;1.62;2.19;1.62;1.96;
130e8711-9fc3-11e4-a0e0-002590a3186d;2;2;2;2.42;
c7116156-9fd4-11e4-a0e0-002590a3186d;34.2;34.2;34.2;36.41;
509d7b0d-a07d-11e4-a0e0-002590a3186d;1.66;1.66;1.66;1.77;
509d7b0f-a07d-11e4-a0e0-002590a3186d;2.02;2.02;2.02;2.15;
509d7b11-a07d-11e4-a0e0-002590a3186d;1.83;1.83;1.83;1.95;
509d7b13-a07d-11e4-a0e0-002590a3186d;2.02;2.02;2.02;2.15;
509d7b15-a07d-11e4-a0e0-002590a3186d;2.85;2.85;2.85;3.03;
509d7b17-a07d-11e4-a0e0-002590a3186d;2.85;2.85;2.85;3.03;
509d7b19-a07d-11e4-a0e0-002590a3186d;3.76;3.76;3.76;4;
509d7b1b-a07d-11e4-a0e0-002590a3186d;3.67;3.67;3.67;3.9;
509d7b1d-a07d-11e4-a0e0-002590a3186d;3.76;3.76;3.76;4;
509d7b1f-a07d-11e4-a0e0-002590a3186d;3.76;3.76;3.76;4;
509d7b21-a07d-11e4-a0e0-002590a3186d;2.98;2.98;2.98;3.17;
509d7b23-a07d-11e4-a0e0-002590a3186d;3.25;3.25;3.25;3.46;
509d7b25-a07d-11e4-a0e0-002590a3186d;3.11;3.11;3.11;3.31;
509d7b27-a07d-11e4-a0e0-002590a3186d;3.11;3.11;3.11;3.31;
509d7b29-a07d-11e4-a0e0-002590a3186d;2.98;2.98;2.98;3.17;
509d7b2d-a07d-11e4-a0e0-002590a3186d;1.29;1.29;1.29;1.38;
509d7b2f-a07d-11e4-a0e0-002590a3186d;2.21;2.21;2.21;2.35;
c60874a3-a083-11e4-a0e0-002590a3186d;2.21;2.21;2.21;2.35;
c60874ab-a083-11e4-a0e0-002590a3186d;2.98;2.98;2.98;3.17;
059bba85-a087-11e4-a0e0-002590a3186d;8.85;8.85;8.85;8.85;
4931867b-47b2-11e4-a1af-002590a3186d;8.62;8.62;8.62;8.42;
4931867d-47b2-11e4-a1af-002590a3186d;3.31;3.31;3.31;3.24;
b0187551-e4d3-11e4-a1d1-002590a3186d;14.57;14.57;14.57;14.57;
b0187553-e4d3-11e4-a1d1-002590a3186d;11.93;11.93;11.93;11.93;
380a82f3-e4e7-11e4-a1d1-002590a3186d;13.74;13.74;13.74;13.74;
380a82f5-e4e7-11e4-a1d1-002590a3186d;4.57;4.57;4.57;4.57;
93988ea9-e4e9-11e4-a1d1-002590a3186d;27.55;27.55;27.55;27.55;
93988eab-e4e9-11e4-a1d1-002590a3186d;23.35;23.35;23.35;23.35;
93988ead-e4e9-11e4-a1d1-002590a3186d;19.89;19.89;19.89;19.89;
3c88a703-e9a3-11e4-a1d1-002590a3186d;12.21;12.21;12.21;11.93;
3c88a707-e9a3-11e4-a1d1-002590a3186d;0.98;0.98;0.98;0.96;
c58e3e8b-ea53-11e4-a1d1-002590a3186d;0.84;1.14;0.84;1.02;
d486981e-ecb3-11e4-a1d1-002590a3186d;17.59;17.59;17.59;17.59;
77f03375-62b7-11e5-a2ac-002590a3186d;2.6;2.6;2.6;2.54;
065d4561-6905-11e5-a2ac-002590a3186d;4.67;4.67;4.67;4.41;
b768fd12-6cd4-11e5-a2ac-002590a3186d;11.81;11.81;11.81;12.55;
ff3ffd5b-6cd7-11e5-a2ac-002590a3186d;20.5;20.5;20.5;21.78;
ff3ffd5d-6cd7-11e5-a2ac-002590a3186d;11.81;11.81;11.81;12.55;
ff3ffd5f-6cd7-11e5-a2ac-002590a3186d;11.25;11.25;11.25;11.95;
ff3ffd61-6cd7-11e5-a2ac-002590a3186d;7.3;7.3;7.3;7.75;
86c60f4b-5465-11e4-a30d-002590a3186d;38.04;38.04;38.04;32.33;
86c60f4f-5465-11e4-a30d-002590a3186d;214.26;214.26;214.26;182.12;
86c60f61-5465-11e4-a30d-002590a3186d;14.27;14.27;14.27;12.13;
86c60f63-5465-11e4-a30d-002590a3186d;83.88;83.88;83.88;71.3;
86c60f65-5465-11e4-a30d-002590a3186d;51.24;51.24;51.24;43.55;
86c60f67-5465-11e4-a30d-002590a3186d;31.28;31.28;31.28;26.59;
7446848f-55db-11e4-a30d-002590a3186d;11.07;11.07;11.07;10.81;
9db688ec-51c9-11df-a3a4-0002b3d8ef82;15.24;15.24;15.24;12.95;
085c828f-eac5-11e1-a464-0002b3d8ef82;168.81;168.81;168.81;159.43;
085c8293-eac5-11e1-a464-0002b3d8ef82;168.83;168.83;168.83;159.45;
085c8299-eac5-11e1-a464-0002b3d8ef82;326.14;326.14;326.14;308.02;
085c829b-eac5-11e1-a464-0002b3d8ef82;337.42;337.42;337.42;318.67;
085c829d-eac5-11e1-a464-0002b3d8ef82;232.37;232.37;232.37;219.46;
a81e05c2-ec2d-11e1-a464-0002b3d8ef82;11.32;11.32;11.32;11.32;
a81e05ca-ec2d-11e1-a464-0002b3d8ef82;70.58;70.58;70.58;70.58;
a81e05cc-ec2d-11e1-a464-0002b3d8ef82;95.5;95.5;95.5;95.5;
a81e05da-ec2d-11e1-a464-0002b3d8ef82;141.53;141.53;141.53;141.53;
a81e05de-ec2d-11e1-a464-0002b3d8ef82;105.82;105.82;105.82;105.82;
a81e05e4-ec2d-11e1-a464-0002b3d8ef82;22.05;22.05;22.05;22.05;
a81e05e6-ec2d-11e1-a464-0002b3d8ef82;9.12;9.12;9.12;9.12;
a81e05f8-ec2d-11e1-a464-0002b3d8ef82;18.12;18.12;18.12;18.12;
8b331f22-ec68-11e1-a464-0002b3d8ef82;14.79;14.79;14.79;14.79;
8b331f24-ec68-11e1-a464-0002b3d8ef82;16.13;16.13;16.13;16.13;
8b331f2c-ec68-11e1-a464-0002b3d8ef82;55.41;55.41;55.41;55.41;
8b331f2e-ec68-11e1-a464-0002b3d8ef82;11.31;11.31;11.31;11.31;
af73958f-ecf2-11e1-a464-0002b3d8ef82;294.38;294.38;294.38;294.38;
af7395a7-ecf2-11e1-a464-0002b3d8ef82;28.08;28.08;28.08;28.08;
af7395a9-ecf2-11e1-a464-0002b3d8ef82;17.9;17.9;17.9;17.9;
ba7557f7-ed0e-11e1-a464-0002b3d8ef82;59.02;59.02;59.02;59.02;
ba755813-ed0e-11e1-a464-0002b3d8ef82;27.32;27.32;27.32;27.32;
83c69bcf-ed12-11e1-a464-0002b3d8ef82;60.94;60.94;60.94;51.8;
7e4645fb-ed2c-11e1-a464-0002b3d8ef82;38.22;38.22;38.22;38.22;
31cfad94-f019-11e1-a464-0002b3d8ef82;6.59;6.59;6.59;6.43;
5c0608ab-f01c-11e1-a464-0002b3d8ef82;12.34;12.34;12.34;12.34;
9cb359e2-f1a8-11e1-a464-0002b3d8ef82;1.45;1.45;1.45;1.76;
e06bbca4-f2a5-11e1-a464-0002b3d8ef82;8.7;8.7;8.7;10.56;
302d5afa-f5d0-11e1-a464-0002b3d8ef82;3.98;3.98;3.98;3.76;
302d5b01-f5d0-11e1-a464-0002b3d8ef82;7.66;7.66;7.66;7.23;
302d5b03-f5d0-11e1-a464-0002b3d8ef82;10.88;10.88;10.88;10.28;
302d5b05-f5d0-11e1-a464-0002b3d8ef82;15.95;15.95;15.95;15.06;
9bcc9d7a-f729-11e1-a464-0002b3d8ef82;3.53;3.53;3.53;3;
4880a083-f8be-11e1-a464-0002b3d8ef82;1.78;1.78;1.78;1.89;
a84f5d88-60f6-11e4-a4c2-002590a3186d;2.44;2.44;2.44;2.07;
a51a9ac0-635f-11e4-a4c2-002590a3186d;26.14;26.14;26.14;22.22;
a51a9ac2-635f-11e4-a4c2-002590a3186d;7.91;7.91;7.91;6.72;
a51a9ac4-635f-11e4-a4c2-002590a3186d;8.43;8.43;8.43;7.17;
a51a9ac6-635f-11e4-a4c2-002590a3186d;8.9;8.9;8.9;7.57;
a51a9ac8-635f-11e4-a4c2-002590a3186d;50.92;50.92;50.92;43.28;
cddc5aea-65b1-11e4-a4c2-002590a3186d;105.54;105.54;105.54;89.71;
cddc5aee-65b1-11e4-a4c2-002590a3186d;52.07;52.07;52.07;44.26;
cddc5af0-65b1-11e4-a4c2-002590a3186d;53.58;53.58;53.58;45.54;
45181386-429b-11e2-a4e5-0002b3d8ef82;25.36;25.36;25.36;25.36;
4518138a-429b-11e2-a4e5-0002b3d8ef82;20.82;20.82;20.82;20.82;
45181390-429b-11e2-a4e5-0002b3d8ef82;7.32;7.32;7.32;7.32;
45181392-429b-11e2-a4e5-0002b3d8ef82;10.96;10.96;10.96;10.96;
45181394-429b-11e2-a4e5-0002b3d8ef82;11.38;11.38;11.38;11.38;
45181399-429b-11e2-a4e5-0002b3d8ef82;13.5;13.5;13.5;13.5;
4518139f-429b-11e2-a4e5-0002b3d8ef82;25.42;25.42;25.42;25.42;
451813a5-429b-11e2-a4e5-0002b3d8ef82;17.48;17.48;17.48;17.48;
451813b1-429b-11e2-a4e5-0002b3d8ef82;72.28;72.28;72.28;72.28;
451813b5-429b-11e2-a4e5-0002b3d8ef82;13.13;13.13;13.13;13.13;
ad096f15-4435-11e2-a4e5-0002b3d8ef82;10.66;10.66;10.66;9.06;
ad096f17-4435-11e2-a4e5-0002b3d8ef82;9.27;9.27;9.27;7.88;
ad096f19-4435-11e2-a4e5-0002b3d8ef82;2.88;2.88;2.88;2.45;
ad096f1b-4435-11e2-a4e5-0002b3d8ef82;6.32;6.32;6.32;5.37;
a2d59868-45bf-11e2-a4e5-0002b3d8ef82;4.95;4.95;4.95;5.26;
a2d5986c-45bf-11e2-a4e5-0002b3d8ef82;5.03;5.03;5.03;5.35;
a2d5986e-45bf-11e2-a4e5-0002b3d8ef82;4.66;4.66;4.66;4.95;
58f083e1-7553-11e4-a538-002590a3186d;3.5;3.5;3.5;3.31;
58f083e3-7553-11e4-a538-002590a3186d;3.48;3.48;3.48;3.29;
58f083e5-7553-11e4-a538-002590a3186d;11.39;11.39;11.39;10.75;
58f083e7-7553-11e4-a538-002590a3186d;13.69;13.69;13.69;12.93;
58f083ea-7553-11e4-a538-002590a3186d;27.02;27.02;27.02;25.52;
58f083f0-7553-11e4-a538-002590a3186d;37.53;37.53;37.53;36.67;
60ab0f0c-7935-11e4-a538-002590a3186d;169.89;169.89;169.89;144.41;
60ab0f0e-7935-11e4-a538-002590a3186d;27.78;27.78;27.78;23.61;
72f62266-793a-11e4-a538-002590a3186d;5.96;5.96;5.96;7.23;
14942c12-7a1a-11e4-a538-002590a3186d;3.88;3.88;3.88;4.12;
14942c19-7a1a-11e4-a538-002590a3186d;4.09;4.09;4.09;4.34;
2cadf67b-7a31-11e4-a538-002590a3186d;3.24;3.24;3.24;3.44;
2cadf67d-7a31-11e4-a538-002590a3186d;5.87;5.87;5.87;6.23;
2cadf681-7a31-11e4-a538-002590a3186d;6.26;6.26;6.26;6.66;
2cadf683-7a31-11e4-a538-002590a3186d;6.28;6.28;6.28;6.67;
b0fffb53-7a37-11e4-a538-002590a3186d;9.06;9.06;9.06;9.63;
b0fffb55-7a37-11e4-a538-002590a3186d;7.05;7.05;7.05;7.49;
b0fffb59-7a37-11e4-a538-002590a3186d;1.01;1.01;1.01;1.08;
d26633a6-7ac5-11e4-a538-002590a3186d;5.36;5.36;5.36;5.7;
d26633ac-7ac5-11e4-a538-002590a3186d;15.34;16.14;16.14;13.72;
d26633b2-7ac5-11e4-a538-002590a3186d;46.12;46.12;46.12;39.2;
0baae760-7aec-11e4-a538-002590a3186d;2.73;2.73;2.73;2.58;
399e721b-7b91-11e4-a538-002590a3186d;13.67;14.39;14.39;12.23;
406b786b-7bb0-11e4-a538-002590a3186d;6.92;6.92;6.92;6.92;
406b786d-7bb0-11e4-a538-002590a3186d;6.84;6.84;6.84;7.28;
406b786f-7bb0-11e4-a538-002590a3186d;8.33;8.33;8.33;8.85;
406b7871-7bb0-11e4-a538-002590a3186d;7.51;7.51;7.51;7.98;
406b787b-7bb0-11e4-a538-002590a3186d;8.03;8.03;8.03;8.53;
406b787d-7bb0-11e4-a538-002590a3186d;7.66;7.66;7.66;8.14;
406b787f-7bb0-11e4-a538-002590a3186d;5.01;5.01;5.01;5.33;
ad3341b3-7c5a-11e4-a538-002590a3186d;8.62;8.62;8.62;9.15;
ad3341b5-7c5a-11e4-a538-002590a3186d;7.09;7.09;7.09;7.53;
ad3341b7-7c5a-11e4-a538-002590a3186d;8.85;8.85;8.85;9.4;
ad3341bb-7c5a-11e4-a538-002590a3186d;6.15;6.15;6.15;5.23;
ad3341bd-7c5a-11e4-a538-002590a3186d;7.42;7.42;7.42;6.31;
ad3341bf-7c5a-11e4-a538-002590a3186d;3.88;3.88;3.88;4.12;
ad3341c4-7c5a-11e4-a538-002590a3186d;13.58;13.58;13.58;14.43;
20ac38c1-7c8a-11e4-a538-002590a3186d;16.76;16.76;16.76;17.81;
20ac38c3-7c8a-11e4-a538-002590a3186d;11.25;11.25;11.25;11.95;
20ac38c5-7c8a-11e4-a538-002590a3186d;9.73;9.73;9.73;10.34;
20ac38c7-7c8a-11e4-a538-002590a3186d;7.3;7.3;7.3;7.75;
20ac38c9-7c8a-11e4-a538-002590a3186d;20.1;20.1;20.1;21.36;
20ac38cb-7c8a-11e4-a538-002590a3186d;21.06;21.06;21.06;22.37;
20ac38cd-7c8a-11e4-a538-002590a3186d;7.53;7.53;7.53;8;
eb78ac06-7c91-11e4-a538-002590a3186d;2.02;2.02;2.02;1.72;
d2236e33-a3c5-11e5-a569-002590a3186d;118.26;118.26;118.26;118.26;
ad94036f-a3cb-11e5-a569-002590a3186d;1.48;1.48;1.48;1.79;
912d14cf-a3dd-11e5-a569-002590a3186d;279.62;279.62;279.62;237.68;
4d6d4971-a3f3-11e5-a569-002590a3186d;6.42;6.42;6.42;5.46;
1819eadb-a7bc-11e5-a569-002590a3186d;1.21;1.21;1.21;1.03;
1819eadd-a7bc-11e5-a569-002590a3186d;1.33;1.33;1.33;1.13;
1819eae3-a7bc-11e5-a569-002590a3186d;6.41;6.41;6.41;5.45;
1819eae6-a7bc-11e5-a569-002590a3186d;1.51;1.51;1.51;1.28;
1819eae8-a7bc-11e5-a569-002590a3186d;13.67;13.67;13.67;11.62;
cf6b92cc-a8a7-11e5-a569-002590a3186d;4.17;4.17;4.17;5.07;
ff1cfcf8-aa1b-11e5-a569-002590a3186d;23.73;23.73;23.73;25.21;
ff1cfd10-aa1b-11e5-a569-002590a3186d;2.81;2.94;2.94;2.5;
ff1cfd12-aa1b-11e5-a569-002590a3186d;2.81;2.94;2.94;2.5;
ff1cfd14-aa1b-11e5-a569-002590a3186d;4.3;4.3;4.3;3.66;
ff1cfd16-aa1b-11e5-a569-002590a3186d;4;4.2;4.2;3.57;
ff1cfd1e-aa1b-11e5-a569-002590a3186d;7.02;7.02;7.02;5.97;
ff1cfd20-aa1b-11e5-a569-002590a3186d;7.01;7.01;7.01;5.96;
ff1cfd22-aa1b-11e5-a569-002590a3186d;2.5;2.5;2.5;2.13;
ff1cfd24-aa1b-11e5-a569-002590a3186d;2.5;2.5;2.5;2.13;
ff1cfd26-aa1b-11e5-a569-002590a3186d;1.35;1.35;1.35;1.15;
ff1cfd28-aa1b-11e5-a569-002590a3186d;1.35;1.35;1.35;1.15;
ff1cfd2a-aa1b-11e5-a569-002590a3186d;2.25;2.25;2.25;1.91;
ff1cfd2c-aa1b-11e5-a569-002590a3186d;3.83;3.83;3.83;3.26;
ff1cfd2e-aa1b-11e5-a569-002590a3186d;1.53;1.6;1.6;1.36;
ff1cfd30-aa1b-11e5-a569-002590a3186d;1.53;1.6;1.6;1.36;
ff1cfd32-aa1b-11e5-a569-002590a3186d;1.19;1.25;1.25;1.06;
ff1cfd34-aa1b-11e5-a569-002590a3186d;1.25;1.25;1.25;1.06;
fd16dd16-aa2a-11e5-a569-002590a3186d;1.68;1.76;1.76;1.5;
fd16dd18-aa2a-11e5-a569-002590a3186d;0.7;0.73;0.73;0.62;
fd16dd1a-aa2a-11e5-a569-002590a3186d;0.7;0.73;0.73;0.62;
fd16dd1c-aa2a-11e5-a569-002590a3186d;0.55;0.57;0.57;0.48;
fd16dd1e-aa2a-11e5-a569-002590a3186d;0.55;0.57;0.57;0.48;
b0f6acb7-0cac-11df-a5c4-0002b3d8ef82;2.75;2.75;2.75;2.34;
dc9c31ed-1246-11e4-a5d7-002590a3186d;20.64;20.64;20.64;17.54;
56bb2b32-1331-11e4-a5d7-002590a3186d;12.79;12.79;12.79;12.08;
56bb2b34-1331-11e4-a5d7-002590a3186d;24.98;24.98;24.98;23.59;
56bb2b38-1331-11e4-a5d7-002590a3186d;9.69;9.69;9.69;9.15;
56bb2b3a-1331-11e4-a5d7-002590a3186d;3.8;3.8;3.8;3.59;
56bb2b3c-1331-11e4-a5d7-002590a3186d;4.96;4.96;4.96;4.68;
56bb2b3e-1331-11e4-a5d7-002590a3186d;7.79;7.79;7.79;7.36;
56bb2b40-1331-11e4-a5d7-002590a3186d;13.8;13.8;13.8;13.03;
56bb2b42-1331-11e4-a5d7-002590a3186d;15.46;15.46;15.46;14.6;
56bb2b44-1331-11e4-a5d7-002590a3186d;11.73;11.73;11.73;11.08;
56bb2b46-1331-11e4-a5d7-002590a3186d;45.02;45.02;45.02;42.52;
56bb2b48-1331-11e4-a5d7-002590a3186d;27.02;27.02;27.02;25.52;
56bb2b4a-1331-11e4-a5d7-002590a3186d;1.79;1.79;1.79;1.69;
56bb2b4c-1331-11e4-a5d7-002590a3186d;2.73;2.73;2.73;2.58;
56bb2b4e-1331-11e4-a5d7-002590a3186d;3.83;3.83;3.83;3.61;
56bb2b50-1331-11e4-a5d7-002590a3186d;3.83;3.83;3.83;3.61;
56bb2b54-1331-11e4-a5d7-002590a3186d;20.83;20.83;20.83;19.67;
56bb2b56-1331-11e4-a5d7-002590a3186d;5.09;5.09;5.09;4.8;
56bb2b58-1331-11e4-a5d7-002590a3186d;4.88;4.88;4.88;4.61;
56bb2b5a-1331-11e4-a5d7-002590a3186d;15.26;15.26;15.26;14.41;
56bb2b5c-1331-11e4-a5d7-002590a3186d;8.15;8.15;8.15;7.69;
56bb2b5e-1331-11e4-a5d7-002590a3186d;8.78;8.78;8.78;8.29;
56bb2b60-1331-11e4-a5d7-002590a3186d;10.2;10.2;10.2;9.63;
56bb2b62-1331-11e4-a5d7-002590a3186d;21.06;21.06;21.06;19.89;
56bb2b64-1331-11e4-a5d7-002590a3186d;23.39;23.39;23.39;22.09;
56bb2b66-1331-11e4-a5d7-002590a3186d;2.54;2.54;2.54;2.4;
56bb2b68-1331-11e4-a5d7-002590a3186d;3.62;3.62;3.62;3.42;
56bb2b6a-1331-11e4-a5d7-002590a3186d;7.65;7.65;7.65;7.23;
e9e3a562-1331-11e4-a5d7-002590a3186d;8.15;8.15;8.15;7.69;
e9e3a564-1331-11e4-a5d7-002590a3186d;3.47;3.47;3.47;3.28;
e9e3a566-1331-11e4-a5d7-002590a3186d;4.17;4.17;4.17;3.94;
e9e3a568-1331-11e4-a5d7-002590a3186d;5.51;5.51;5.51;5.2;
e9e3a56a-1331-11e4-a5d7-002590a3186d;11.56;11.56;11.56;10.91;
e9e3a56c-1331-11e4-a5d7-002590a3186d;6.74;6.74;6.74;6.37;
e9e3a56e-1331-11e4-a5d7-002590a3186d;16.98;16.98;16.98;16.04;
e9e3a570-1331-11e4-a5d7-002590a3186d;11.39;11.39;11.39;10.75;
e9e3a572-1331-11e4-a5d7-002590a3186d;14.24;14.24;14.24;13.45;
3e11af42-13df-11e4-a5d7-002590a3186d;5.02;5.02;5.02;5.02;
3e11af44-13df-11e4-a5d7-002590a3186d;5.02;5.02;5.02;5.02;
3e11af54-13df-11e4-a5d7-002590a3186d;13.78;13.78;13.78;13.78;
3e11af58-13df-11e4-a5d7-002590a3186d;27.55;27.55;27.55;27.55;
3e11af5a-13df-11e4-a5d7-002590a3186d;26.24;26.24;26.24;26.24;
3e11af5c-13df-11e4-a5d7-002590a3186d;24.49;24.49;24.49;24.49;
3e11af5e-13df-11e4-a5d7-002590a3186d;23.59;23.59;23.59;23.59;
3e11af60-13df-11e4-a5d7-002590a3186d;24.49;24.49;24.49;24.49;
3e11af64-13df-11e4-a5d7-002590a3186d;25.42;25.42;25.42;25.42;
3e11af66-13df-11e4-a5d7-002590a3186d;21.41;21.41;21.41;21.41;
3e11af68-13df-11e4-a5d7-002590a3186d;21.41;21.41;21.41;21.41;
3e11af7a-13df-11e4-a5d7-002590a3186d;8.43;8.43;8.43;8.43;
4642d4f9-13df-11e4-a5d7-002590a3186d;17.53;17.53;17.53;17.53;
4642d4fb-13df-11e4-a5d7-002590a3186d;17.53;17.53;17.53;17.53;
4642d4fd-13df-11e4-a5d7-002590a3186d;14.18;14.18;14.18;14.18;
4642d4ff-13df-11e4-a5d7-002590a3186d;14.18;14.18;14.18;14.18;
4642d519-13df-11e4-a5d7-002590a3186d;16.05;16.05;16.05;16.05;
4642d51b-13df-11e4-a5d7-002590a3186d;18.51;18.51;18.51;18.51;
4642d51d-13df-11e4-a5d7-002590a3186d;18.22;18.22;18.22;18.22;
4642d51f-13df-11e4-a5d7-002590a3186d;18.22;18.22;18.22;18.22;
4642d521-13df-11e4-a5d7-002590a3186d;5.23;5.23;5.23;5.23;
4642d523-13df-11e4-a5d7-002590a3186d;5.23;5.23;5.23;5.23;
4642d525-13df-11e4-a5d7-002590a3186d;5.23;5.23;5.23;5.23;
4642d52d-13df-11e4-a5d7-002590a3186d;6.4;5.73;5.73;5.73;
4642d52f-13df-11e4-a5d7-002590a3186d;5.73;5.73;5.73;5.73;
4642d531-13df-11e4-a5d7-002590a3186d;5.8;5.8;5.8;5.8;
9e707c98-165d-11e4-a5d7-002590a3186d;40.27;40.27;40.27;38.03;
73c4874c-1887-11e4-a5d7-002590a3186d;5.5;5.5;5.5;5.19;
8e7dff89-1968-11e4-a5d7-002590a3186d;3.24;3.24;3.41;2.9;
b58fb85f-1bb4-11e4-a5d7-002590a3186d;60.86;60.86;60.86;60.86;
8a365ea4-1cc4-11e4-a5d7-002590a3186d;4.47;4.47;4.47;4.75;
8a365ea8-1cc4-11e4-a5d7-002590a3186d;4.9;4.9;4.9;5.21;
c8bb906e-60cb-11e3-a5d8-002590a3186d;37.56;37.56;37.56;36.69;
c8bb907e-60cb-11e3-a5d8-002590a3186d;63.34;63.34;63.34;61.88;
9b0be310-60e6-11e3-a5d8-002590a3186d;45.45;45.45;45.45;44.4;
